	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1999-02-12	116.75	5	short				
1	1999-02-15	116.5	5	short			1.25	1.25
2	1999-02-16	114.0	5	short			12.5	13.75
3	1999-02-17	115.0	5	short			-5.0	8.75
4	1999-02-18	113.25	5	short			8.75	17.5
5	1999-02-19	115.75	5	short			-12.5	5.0
6	1999-02-22	115.25	5	short			2.5	7.5
7	1999-02-23	117.75	5	short			-12.5	-5.0
8	1999-02-24	117.75	5	short			-0.0	-5.0
9	1999-02-25	118.75	5	short			-5.0	-10.0
10	1999-02-26	118.0	5	short			3.75	-6.25
11	1999-03-01	117.0	5	short			5.0	-1.25
12	1999-03-02	117.5	5	short			-2.5	-3.75
13	1999-03-03	119.75	5	short			-11.25	-15.0
14	1999-03-04	122.5	5	short			-13.75	-28.75
15	1999-03-05	121.5	5	short			5.0	-23.75
16	1999-03-08	124.5	5	short			-15.0	-38.75
17	1999-03-09	124.25	5	short			1.25	-37.5
18	1999-03-10	124.0	5	short			1.25	-36.25
19	1999-03-11	126.25	5	short			-11.25	-47.5
20	1999-03-12	126.0	5	short			1.25	-46.25
21	1999-03-15	125.25	5	short			3.75	-42.5
22	1999-03-16	125.5	5	short			-1.25	-43.75
23	1999-03-17	128.25	5	short			-13.75	-57.5
24	1999-03-18	128.75	5	short			-2.5	-60.0
25	1999-03-19	129.25	5	short			-2.5	-62.5
26	1999-03-22	130.25	5	short			-5.0	-67.5
27	1999-03-23	132.75	5	short			-12.5	-80.0
28	1999-03-24	129.75	5	short			15.0	-65.0
29	1999-03-25	130.5	5	short			-3.75	-68.75
30	1999-03-26	135.5	5	short			-25.0	-93.75
31	1999-03-29	135.75	5	short			-1.25	-95.0
32	1999-03-30	136.75	5	short			-5.0	-100.0
33	1999-03-31	139.5	5	short			-13.75	-113.75
34	1999-04-01	136.5	5	short			15.0	-98.75
35	1999-04-02		5	short			-0.0	-98.75
36	1999-04-05		5	short			-0.0	-98.75
37	1999-04-06	138.25	5	short			-8.75	-107.5
38	1999-04-07	137.0	5	short			6.25	-101.25
39	1999-04-08	135.25	5	short			8.75	-92.5
40	1999-04-09	137.25	5	short			-10.0	-102.5
41	1999-04-12	136.75	5	short			2.5	-100.0
42	1999-04-13	138.25	5	short			-7.5	-107.5
43	1999-04-14	136.5	5	short			8.75	-98.75
