	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1998-08-25	1657.5	5	short				
1	1998-08-26	1661.75	5	short			-21.25	-21.25
2	1998-08-27	1655.25	5	short			32.5	11.25
3	1998-08-28	1644.0	5	short			56.25	67.5
4	1998-08-31		5	short			-0.0	67.5
5	1998-09-01	1674.75	5	short			-153.75	-86.25
6	1998-09-02	1677.5	5	short			-13.75	-100.0
7	1998-09-03	1710.0	5	short			-162.5	-262.5
8	1998-09-04	1699.0	5	short			55.0	-207.5
9	1998-09-07	1711.0	5	short			-60.0	-267.5
10	1998-09-08	1721.5	5	short			-52.5	-320.0
11	1998-09-09	1736.25	5	short			-73.75	-393.75
12	1998-09-10	1738.5	5	short			-11.25	-405.0
13	1998-09-11	1726.0	5	short			62.5	-342.5
14	1998-09-14	1706.5	5	short			97.5	-245.0
15	1998-09-15	1719.75	5	short			-66.25	-311.25
16	1998-09-16	1708.75	5	short			55.0	-256.25
17	1998-09-17	1700.75	5	short			40.0	-216.25
18	1998-09-18	1709.25	5	short			-42.5	-258.75
19	1998-09-21	1689.0	5	short			101.25	-157.5
20	1998-09-22	1679.0	5	short			50.0	-107.5
21	1998-09-23	1693.5	5	short			-72.5	-180.0
22	1998-09-24	1691.75	5	short			8.75	-171.25
23	1998-09-25	1703.0	5	short			-56.25	-227.5
24	1998-09-28	1704.75	5	short			-8.75	-236.25
25	1998-09-29	1710.0	5	short			-26.25	-262.5
26	1998-09-30	1675.75	5	short			171.25	-91.25
27	1998-10-01	1678.25	5	short			-12.5	-103.75
28	1998-10-02	1670.75	5	short			37.5	-66.25
29	1998-10-05	1645.25	5	short			127.5	61.25
30	1998-10-06	1661.0	5	short			-78.75	-17.5
31	1998-10-07	1671.5	5	short			-52.5	-70.0
32	1998-10-08	1673.5	5	short			-10.0	-80.0
33	1998-10-09	1676.0	5	short			-12.5	-92.5
34	1998-10-12	1685.5	5	short			-47.5	-140.0
35	1998-10-13	1682.75	5	short			13.75	-126.25
36	1998-10-14	1678.75	5	short			20.0	-106.25
37	1998-10-15	1675.75	5	short			15.0	-91.25
38	1998-10-16	1708.0	5	short			-161.25	-252.5
39	1998-10-19	1702.0	5	short			30.0	-222.5
40	1998-10-20	1697.5	5	short			22.5	-200.0
41	1998-10-21	1668.0	5	short			147.5	-52.5
42	1998-10-22	1677.0	5	short			-45.0	-97.5
43	1998-10-23	1675.0	5	short			10.0	-87.5
44	1998-10-26	1660.75	5	short			71.25	-16.25
45	1998-10-27	1662.75	5	short			-10.0	-26.25
46	1998-10-28	1650.25	5	short			62.5	36.25
47	1998-10-29	1654.75	5	short			-22.5	13.75
48	1998-10-30	1682.25	5	short			-137.5	-123.75
49	1998-11-02	1691.25	5	short			-45.0	-168.75
50	1998-11-03	1673.25	5	short			90.0	-78.75
51	1998-11-04	1693.25	5	short			-100.0	-178.75
52	1998-11-05	1692.25	5	short			5.0	-173.75
53	1998-11-06	1696.25	5	short			-20.0	-193.75
54	1998-11-09	1675.0	5	short			106.25	-87.5
55	1998-11-10	1665.5	5	short			47.5	-40.0
56	1998-11-11	1670.75	5	short			-26.25	-66.25
57	1998-11-12	1674.25	5	short			-17.5	-83.75
58	1998-11-13	1655.25	5	short			95.0	11.25
59	1998-11-16	1653.0	5	short			11.25	22.5
60	1998-11-17	1656.25	5	short			-16.25	6.25
61	1998-11-18	1666.25	5	short			-50.0	-43.75
62	1998-11-19	1658.25	5	short			40.0	-3.75
63	1998-11-20	1679.5	5	short			-106.25	-110.0
64	1998-11-23	1666.25	5	short			66.25	-43.75
