,Date,Long,Short,Pre_Long,Pre_Short,Q_Long,Q_Short,Q_Pre_Long,Q_Pre_Short,IS_ROLLING,Payload,Value,Daily_Gain,Change (%),Cum_Gain
0,1999-12-21,246.0,298.0,246.0,298.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-260.0,0.0,,0.0
1,1999-12-22,248.0,300.0,248.0,300.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-260.0,0.0,,0.0
2,1999-12-23,249.75,302.0,249.75,302.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-261.25,-62.5,-inf,-62.5
3,1999-12-24,,,,,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': True}",-261.25,0.0,-1.0,-62.5
4,1999-12-27,247.0,299.5,247.0,299.5,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-262.5,-62.5,-inf,-125.0
5,1999-12-28,247.25,299.5,247.25,299.5,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-261.25,62.5,-2.0,-62.5
6,1999-12-29,246.75,299.5,246.75,299.5,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-263.75,-125.0,-3.0,-187.5
7,1999-12-30,248.5,299.5,248.5,299.5,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-255.0,437.5,-4.5,250.0
8,1999-12-31,,,,,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': True}",-255.0,0.0,-1.0,250.0
9,2000-01-03,247.5,301.0,247.5,301.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-267.5,-625.0,-inf,-375.0
10,2000-01-04,247.25,300.0,247.25,300.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-263.75,187.5,-1.3,-187.5
11,2000-01-05,249.75,305.0,249.75,305.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-276.25,-625.0,-4.333333333333334,-812.5
12,2000-01-06,248.5,304.0,248.5,304.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-277.5,-62.5,-0.9,-875.0
13,2000-01-07,251.75,307.0,251.75,307.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-276.25,62.5,-2.0,-812.5
14,2000-01-10,253.5,310.0,253.5,310.0,5,5,0,0,False,"{'long_future': 'W H00', 'short_future': 'W H01', 'event': 'base', 'missing_price_flag': False}",-282.5,-312.5,-6.0,-1125.0
