	Date	Price	Quantity	long_short	IS_ROLLING	Day	Pnl	cum_PnL
0	1999-10-01	530.5	5	short				
1	1999-10-04	527.5	5	short			15.0	15.0
2	1999-10-05	527.0	5	short			2.5	17.5
3	1999-10-06	527.75	5	short			-3.75	13.75
4	1999-10-07	527.5	5	short			1.25	15.0
5	1999-10-08	520.0	5	short			37.5	52.5
6	1999-10-11	521.0	5	short			-5.0	47.5
7	1999-10-12	520.0	5	short			5.0	52.5
8	1999-10-13	527.5	5	short			-37.5	15.0
9	1999-10-14	522.0	5	short			27.5	42.5
10	1999-10-15	518.25	5	short			18.75	61.25
11	1999-10-18	517.0	5	short			6.25	67.5
12	1999-10-19	520.0	5	short			-15.0	52.5
13	1999-10-20	519.0	5	short			5.0	57.5
14	1999-10-21	519.0	5	short			-0.0	57.5
15	1999-10-22	521.0	5	short			-10.0	47.5
16	1999-10-25	521.25	5	short			-1.25	46.25
17	1999-10-26	521.0	5	short			1.25	47.5
18	1999-10-27	521.5	5	short			-2.5	45.0
19	1999-10-28	526.5	5	short			-25.0	20.0
20	1999-10-29	519.5	5	short			35.0	55.0
21	1999-11-01	520.25	5	short			-3.75	51.25
22	1999-11-02	513.5	5	short			33.75	85.0
23	1999-11-03	514.0	5	short			-2.5	82.5
24	1999-11-04	517.0	5	short			-15.0	67.5
25	1999-11-05	513.0	5	short			20.0	87.5
26	1999-11-08	509.0	5	short			20.0	107.5
27	1999-11-09	509.0	5	short			-0.0	107.5
28	1999-11-10	506.5	5	short			12.5	120.0
29	1999-11-11	505.5	5	short			5.0	125.0
30	1999-11-12	504.0	5	short			7.5	132.5
31	1999-11-15	510.0	5	short			-30.0	102.5
32	1999-11-16	511.0	5	short			-5.0	97.5
33	1999-11-17	511.0	5	short			-0.0	97.5
34	1999-11-18	512.0	5	short			-5.0	92.5
35	1999-11-19	508.0	5	short			20.0	112.5
36	1999-11-22	514.75	5	short			-33.75	78.75
37	1999-11-23	518.0	5	short			-16.25	62.5
38	1999-11-24	521.5	5	short			-17.5	45.0
39	1999-11-25	524.5	5	short			-15.0	30.0
40	1999-11-26	526.5	5	short			-10.0	20.0
41	1999-11-29	526.0	5	short			2.5	22.5
42	1999-11-30	524.5	5	short			7.5	30.0
43	1999-12-01	522.0	5	short			12.5	42.5
44	1999-12-02	520.0	5	short			10.0	52.5
45	1999-12-03	519.5	5	short			2.5	55.0
46	1999-12-06	525.0	5	short			-27.5	27.5
47	1999-12-07	521.5	5	short			17.5	45.0
48	1999-12-08	519.5	5	short			10.0	55.0
49	1999-12-09	523.0	5	short			-17.5	37.5
50	1999-12-10	518.5	5	short			22.5	60.0
51	1999-12-13	518.0	5	short			2.5	62.5
52	1999-12-14	519.25	5	short			-6.25	56.25
53	1999-12-15	522.25	5	short			-15.0	41.25
54	1999-12-16	526.25	5	short			-20.0	21.25
55	1999-12-17	528.0	5	short			-8.75	12.5
56	1999-12-20	525.0	5	short			15.0	27.5
57	1999-12-21	524.0	5	short			5.0	32.5
58	1999-12-22	525.0	5	short			-5.0	27.5
59	1999-12-23	524.0	5	short			5.0	32.5
60	1999-12-24	523.75	5	short			1.25	33.75
61	1999-12-27	523.75	5	short			-0.0	33.75
62	1999-12-28	523.75	5	short			-0.0	33.75
63	1999-12-29	523.5	5	short			1.25	35.0
64	1999-12-30	525.0	5	short			-7.5	27.5
65	1999-12-31	525.0	5	short			-0.0	27.5
66	2000-01-03	525.0	5	short			-0.0	27.5
67	2000-01-04	522.75	5	short			11.25	38.75
68	2000-01-05	521.25	5	short			7.5	46.25
69	2000-01-06	525.0	5	short			-18.75	27.5
70	2000-01-07	529.75	5	short			-23.75	3.75
71	2000-01-10	524.5	4	short	True	1.0	26.25	30.0
72	2000-01-11	521.0	3	short	True	2.0	14.0	44.0
73	2000-01-12	521.75	2	short	True	3.0	-2.25	41.75
74	2000-01-13	520.0	1	short	True	4.0	3.5	45.25
75	2000-01-14	515.25	0	short	True	5.0	4.75	50.0
76	2000-11-08	488.75	1	long	True	1.0		
77	2000-11-09	486.5	2	long	True	2.0	-2.25	47.75
78	2000-11-10	477.75	3	long	True	3.0	-17.5	30.25
79	2000-11-13	459.5	4	long	True	4.0	-54.75	-24.5
80	2000-11-14	464.0	5	long	True	5.0	18.0	-6.5
81	2000-11-15	468.0	5	long			20.0	13.5
82	2000-11-16	470.75	5	long			13.75	27.25
83	2000-11-17	467.0	5	long			-18.75	8.5
84	2000-11-20	460.5	5	long			-32.5	-24.0
85	2000-11-21	457.25	5	long			-16.25	-40.25
86	2000-11-22	462.25	5	long			25.0	-15.25
87	2000-11-23	462.25	5	long			0.0	-15.25
88	2000-11-24	471.5	5	long			46.25	31.0
89	2000-11-27	474.75	5	long			16.25	47.25
90	2000-11-28	470.0	5	long			-23.75	23.5
91	2000-11-29	472.0	5	long			10.0	33.5
92	2000-11-30	471.25	5	long			-3.75	29.75
93	2000-12-01	468.25	5	long			-15.0	14.75
94	2000-12-04	463.5	5	long			-23.75	-9.0
95	2000-12-05	464.5	5	long			5.0	-4.0
96	2000-12-06	464.75	5	long			1.25	-2.75
97	2000-12-07	469.0	5	long			21.25	18.5
98	2000-12-08	465.75	4	long	True	1.0	-16.25	2.25
99	2000-12-11	460.75	3	long	True	2.0	-20.0	-17.75
100	2000-12-12	450.5	2	long	True	3.0	-30.75	-48.5
101	2000-12-13	452.0	1	long	True	4.0	3.0	-45.5
102	2000-12-14	455.25	0	long	True	5.0	3.25	-42.25
